0 60 0 3.498804 34.98804 6000 180 180 0 0.2 0.8890889 0.8890889 0.8890889 0.8890889 0 1 1 1 1
1 100 0 3.765548 2.667437 6000 0 0 0 0.2 0.9017316 0.9017316 0.9615365 0.9615365 0 1 1 1 1
2 100 0 7.205908 34.40361 6000 0 0 0 0.2 0.8028618 0.8028618 0.9364715 0.9364715 0 1 1 1 1
3 100 0 9.394908 21.89 6000 0 0 0 0.2 0.9188277 0.9188277 0.9567668 0.9567668 0 1 1 1 1
4 100 0 11.19171 17.96803 6000 0 0 0 0.2 0.9472975 0.9472975 0.9662302 0.9662302 0 1 1 1 1
5 100 0 13.59368 24.01974 6000 0 0 0 0.2 0.9519844 0.9519844 0.9676614 0.9676614 0 1 1 1 1
6 100 0 16.18698 25.93291 6000 0 0 0 0.2 0.952261 0.952261 0.9677509 0.9677509 0 1 1 1 1
7 100 0 18.67533 24.88354 6000 0.01978234 0 0 0.2 0.9528924 0.9528924 0.968074 0.968074 0 1 1 1 1
8 100 0 20.97188 22.96547 6000 0 0 0 0.2 0.9544709 0.9544709 0.9687061 0.9687061 0 1 1 1 1
9 100 0 23.3002 23.28325 6000 0 0 0 0.2 0.9553392 0.9553392 0.9689339 0.9689339 0 1 1 1 1
10 100 0 25.66597 23.65772 6000 0.01978234 0 0 0.2 0.9555458 0.9555458 0.9689471 0.9689471 1 1 1 1 1
11 100 0 28.00097 23.35001 6000 0.01978234 0 0 0.2 0.9556389 0.9556389 0.9689457 0.9689457 1 1 1 1 1
12 100 0 30.29836 22.9739 6000 0 0 0 0.2 0.9557422 0.9557422 0.9689183 0.9689183 0 1 1 1 1
13 100 0 32.57791 22.79547 6000 0.01978234 0 0 0.2 0.9557604 0.9557604 0.9688404 0.9688404 1 1 1 1 1
14 100 0 34.84401 22.66094 6000 0.01978234 0 0 0.2 0.9556739 0.9556739 0.9687257 0.9687257 1 1 1 1 1
15 100 0 37.0914 22.47391 6000 0 0 0 0.2 0.9555286 0.9555286 0.9685885 0.9685885 0 1 1 1 1
16 100 0 39.31815 22.26749 6000 0 0 0 0.2 0.9553502 0.9553502 0.9684325 0.9684325 0 1 1 1 1
17 100 0 41.5258 22.07653 6000 0 0 0 0.2 0.9551386 0.9551386 0.9682595 0.9682595 0 1 1 1 1
18 100 0 43.71545 21.89651 6000 0 0 0 0.2 0.9548937 0.9548937 0.9680721 0.9680721 0 1 1 1 1
19 100 0 45.88694 21.71486 6000 0 0 0 0.2 0.9546216 0.9546216 0.9678726 0.9678726 0 1 1 1 1
20 100 0 48.04003 21.53095 6000 0 0 0 0.2 0.9543282 0.9543282 0.9676629 0.9676629 0 1 1 1 1
21 100 0 50.17493 21.34899 6000 0.01978234 0 0 0.2 0.9540159 0.9540159 0.9674442 0.9674442 1 1 1 1 1
22 100 0 52.29195 21.1702 6000 0.01978234 0 0 0.2 0.9536863 0.9536863 0.9672176 0.9672176 1 1 1 1 1
23 100 0 54.39124 20.99285 6000 0 0 0 0.2 0.9533412 0.9533412 0.966984 0.966984 0 1 1 1 1
24 100 0 56.47287 20.81635 6000 0 0 0 0.2 0.9529827 0.9529827 0.9667441 0.9667441 0 1 1 1 1
25 100 0 58.53702 20.64148 6000 0.01978234 0 0 0.2 0.9526117 0.9526117 0.9664985 0.9664985 1 1 1 1 1
26 100 0 60.5838 20.46783 6000 0 0 0 0.2 0.9522296 0.9522296 0.9662478 0.9662478 0 1 1 1 1
27 17.14286 -15 62.17138 15.87582 6000 0.1203313 0.1426525 0 0.2 0.9482666 0.948292 0.9641994 0.9642131 -1 1 1 1 1
28 17.14286 -15 63.40848 12.37095 6000 0.1594904 0.3177518 0 0.2 0.9417078 0.9420592 0.9609823 0.9611312 -1 1 1 1 1
29 17.14286 -15 64.86758 14.59106 6000 0.6635236 1.052577 0 0.2 0.9328553 0.9337912 0.9572153 0.9575579 -1 1 1 1 1
30 17.14286 -15 66.41039 15.42809 6000 1.496587 2.149766 0 0.2 0.9216031 0.9233085 0.9529108 0.9534866 -1 1 1 1 1
31 17.14286 -15 66.41039 15.42809 6000 9.943227 10.78735 0 0.2 0.9114064 0.9141307 0.9498302 0.9506662 -3 1 1 1 1
