0 60 0 3.498804 34.98804 6000 180 180 0 0.5 0.8890889 0.8890889 0.8890889 0.8890889 0 1 1 1 1
1 100 0 3.765548 2.667437 6000 0 0 0 0.5 0.9017316 0.9017316 0.9615365 0.9615365 0 1 1 1 1
2 100 0 7.205908 34.40361 6000 0 0 0 0.5 0.8028618 0.8028618 0.9364715 0.9364715 0 1 1 1 1
3 100 0 9.394908 21.89 6000 0 0 0 0.5 0.9188277 0.9188277 0.9567668 0.9567668 0 1 1 1 1
4 100 0 11.19171 17.96803 6000 0 0 0 0.5 0.9472975 0.9472975 0.9662302 0.9662302 0 1 1 1 1
5 100 0 13.59368 24.01974 6000 0 0 0 0.5 0.9519844 0.9519844 0.9676614 0.9676614 0 1 1 1 1
6 100 0 16.18698 25.93291 6000 0 0 0 0.5 0.952261 0.952261 0.9677509 0.9677509 0 1 1 1 1
7 100 0 18.67533 24.88354 6000 0.01978234 0 0 0.5 0.9528924 0.9528924 0.968074 0.968074 0 1 1 1 1
8 100 0 20.97188 22.96547 6000 0 0 0 0.5 0.9544709 0.9544709 0.9687061 0.9687061 0 1 1 1 1
9 100 0 23.3002 23.28325 6000 0 0 0 0.5 0.9553392 0.9553392 0.9689339 0.9689339 0 1 1 1 1
10 100 0 25.66597 23.65772 6000 0.01978234 0 0 0.5 0.9555458 0.9555458 0.9689471 0.9689471 1 1 1 1 1
11 100 0 28.00097 23.35001 6000 0.01978234 0 0 0.5 0.9556389 0.9556389 0.9689457 0.9689457 1 1 1 1 1
12 100 0 30.29836 22.9739 6000 0 0 0 0.5 0.9557422 0.9557422 0.9689183 0.9689183 0 1 1 1 1
13 100 0 32.57791 22.79547 6000 0.01978234 0 0 0.5 0.9557604 0.9557604 0.9688404 0.9688404 1 1 1 1 1
14 100 0 34.84401 22.66094 6000 0.01978234 0 0 0.5 0.9556739 0.9556739 0.9687257 0.9687257 1 1 1 1 1
15 100 0 37.0914 22.47391 6000 0 0 0 0.5 0.9555286 0.9555286 0.9685885 0.9685885 0 1 1 1 1
16 100 0 39.31815 22.26749 6000 0 0 0 0.5 0.9553502 0.9553502 0.9684325 0.9684325 0 1 1 1 1
17 100 0 41.5258 22.07653 6000 0 0 0 0.5 0.9551386 0.9551386 0.9682595 0.9682595 0 1 1 1 1
18 100 0 43.71545 21.89651 6000 0 0 0 0.5 0.9548937 0.9548937 0.9680721 0.9680721 0 1 1 1 1
19 100 0 45.88694 21.71486 6000 0 0 0 0.5 0.9546216 0.9546216 0.9678726 0.9678726 0 1 1 1 1
20 100 0 48.04003 21.53095 6000 0 0 0 0.5 0.9543282 0.9543282 0.9676629 0.9676629 0 1 1 1 1
21 100 0 50.17493 21.34899 6000 0.01978234 0 0 0.5 0.9540159 0.9540159 0.9674442 0.9674442 1 1 1 1 1
22 100 0 52.29195 21.1702 6000 0.01978234 0 0 0.5 0.9536863 0.9536863 0.9672176 0.9672176 1 1 1 1 1
23 100 0 54.39124 20.99285 6000 0 0 0 0.5 0.9533412 0.9533412 0.966984 0.966984 0 1 1 1 1
24 100 0 56.47287 20.81635 6000 0 0 0 0.5 0.9529827 0.9529827 0.9667441 0.9667441 0 1 1 1 1
25 100 0 58.53702 20.64148 6000 0.01978234 0 0 0.5 0.9526117 0.9526117 0.9664985 0.9664985 1 1 1 1 1
26 100 0 60.5838 20.46783 6000 0 0 0 0.5 0.9522296 0.9522296 0.9662478 0.9662478 0 1 1 1 1
27 100 0 62.6134 20.29602 6000 0 0 0 0.5 0.9518371 0.9518371 0.9659925 0.9659925 0 1 1 1 1
28 100 0 64.62596 20.12558 6000 0 0 0 0.5 0.9514351 0.9514351 0.9657328 0.9657328 0 1 1 1 1
29 100 0 66.62161 19.95651 6000 0 0 0 0.5 0.9510241 0.9510241 0.9654692 0.9654692 0 1 1 1 1
30 100 0 68.60049 19.78874 6000 0 0 0 0.5 0.9506049 0.9506049 0.965202 0.965202 0 1 1 1 1
31 100 0 70.56275 19.62265 6000 0 0 0 0.5 0.9501779 0.9501779 0.9649314 0.9649314 0 1 1 1 1
32 100 0 72.50851 19.45763 6000 0.01978234 0 0 0.5 0.9497435 0.9497435 0.9646575 0.9646575 1 1 1 1 1
33 100 0 74.43792 19.29405 6000 0 0 0 0.5 0.9493022 0.9493022 0.9643808 0.9643808 0 1 1 1 1
34 100 0 76.35114 19.13216 6000 0 0 0 0.5 0.9488543 0.9488543 0.9641013 0.9641013 0 1 1 1 1
35 100 0 78.24826 18.97125 6000 0 0 0 0.5 0.9484 0.9484 0.9638191 0.9638191 0 1 1 1 1
36 100 0 80.12945 18.81187 6000 0 0 0 0.5 0.9479397 0.9479397 0.9635345 0.9635345 0 1 1 1 1
37 100 0 81.99483 18.65387 6000 0 0 0 0.5 0.9474736 0.9474736 0.9632475 0.9632475 0 1 1 1 1
38 100 0 83.84451 18.49678 6000 0 0 0 0.5 0.9470019 0.9470019 0.9629582 0.9629582 0 1 1 1 1
39 100 0 85.67868 18.34167 6000 0 0 0 0.5 0.9465248 0.9465248 0.9626669 0.9626669 0 1 1 1 1
40 100 0 87.49743 18.18748 6000 0 0 0 0.5 0.9460424 0.9460424 0.9623736 0.9623736 0 1 1 1 1
41 100 0 89.30089 18.03459 6000 0 0 0 0.5 0.945555 0.945555 0.9620782 0.9620782 0 1 1 1 1
42 100 0 91.08919 17.883 6000 0 0.01978234 0 0.5 0.9450627 0.9450627 0.9617811 0.9617811 -1 1 1 1 1
43 25.71429 -10 92.57522 14.86031 6000 0.2900664 0.3006659 0 0.5 0.9415817 0.9416065 0.9600475 0.960059 -1 1 1 1 1
44 25.71429 -10 93.92525 13.50037 6000 1.202033 1.27057 0 0.5 0.9357387 0.9360053 0.9573777 0.9574951 -1 1 1 1 1
45 25.71429 -10 95.31664 13.91388 6000 2.564756 2.727711 0 0.5 0.9289461 0.9295455 0.9544593 0.9547062 -1 1 1 1 1
46 25.71429 -10 96.66437 13.47725 6000 4.087009 4.358288 0 0.5 0.9210369 0.9220865 0.9513049 0.951706 -1 1 1 1 1
47 25.71429 -10 96.66437 13.47725 6000 10.20729 10.54587 0 0.5 0.9157231 0.9172236 0.9494997 0.9500422 -3 1 1 1 1
