0 60 0 3.498804 34.98804 6000 0.01978234 0 0 0.2 0.9445445 0.9445445 -Infinity -Infinity 0 1 1 0 0
1 100 0 3.169274 -3.295302 6000 0 0 0 0.2 0.9849453 0.9849453 -0.6251859 -0.6251859 0 1 1 0 0
2 100 0 4.183044 10.1377 6000 0.01978234 0 0 0.2 0.9894074 0.9894074 0.03316762 0.03316762 0 1 1 0 0
3 100 0 5.295763 11.12719 6000 0.01978234 0 0 0.2 0.9919153 0.9919153 -0.01978596 -0.01978596 0 1 1 0 0
4 100 0 6.21335 9.175868 6000 0 0.01978234 0 0.2 0.9932976 0.9932976 0.0005352788 0.0005352788 0 1 1 0 0
5 100 0 7.509082 12.95732 6000 0 0 0 0.2 0.9935749 0.9935749 -7.304463E-05 -7.304463E-05 0 1 1 0 0
6 100 0 8.929629 14.20547 6000 0 0 0 0.2 0.9935845 0.9935845 0.001985712 0.001985712 0 1 1 0 0
7 100 0 10.28289 13.53256 6000 0 0 0 0.2 0.9936297 0.9936297 0.002916656 0.002916656 0 1 1 0 0
8 100 0 11.55443 12.71546 6000 0 0 0 0.2 0.9937068 0.9937068 0.003463404 0.003463404 0 1 1 0 0
9 100 0 12.81927 12.64838 6000 0 0 0 0.2 0.9937513 0.9937513 0.003623187 0.003623187 0 1 1 0 0
10 100 0 14.09573 12.76455 6000 0 0.01978234 0 0.2 0.9937611 0.9937611 0.003803484 0.003803484 -1 1 1 0 0
11 100 0 15.36337 12.67643 6000 0.01978234 0 0 0.2 0.993758 0.993758 0.003782035 0.003782035 1 1 1 0 0
12 100 0 16.61073 12.47365 6000 0 0 0 0.2 0.9937519 0.9937519 0.003657752 0.003657752 0 1 1 0 0
13 100 0 17.84233 12.31602 6000 0 0 0 0.2 0.9937412 0.9937412 0.003467471 0.003467471 0 1 1 0 0
14 100 0 19.18713 13.44791 6000 0 0 0 0.2 0.993682 0.993682 -0.9680686 -0.9680686 0 1 1 0 0
15 100 0 20.42309 12.3596 6000 0 0 0 0.2 0.9936562 0.9936562 -1.56501 -1.56501 0 1 1 0 0
16 100 0 21.45567 10.32579 6000 0 0 0 0.2 0.9936819 0.9936819 0.05246535 0.05246535 0 1 1 0 0
17 100 0 22.88635 14.30689 6000 0 0 0 0.2 0.9935851 0.9935851 -4.174966 -4.174966 0 1 1 0 0
18 100 0 24.04135 11.54997 6000 0 0 0 0.2 0.9935636 0.9935636 -2.379814 -2.379814 0 1 1 0 0
19 100 0 25.10586 10.6451 6000 0 0 0 0.2 0.99356 0.99356 -0.5781251 -0.5781251 0 1 1 0 0
20 100 0 26.26311 11.57244 6000 0 0 0 0.2 0.9935268 0.9935268 -0.6137651 -0.6137651 0 1 1 0 0
21 100 0 27.41891 11.558 6000 0.01978234 0 0 0.2 0.9934897 0.9934897 -0.717064 -0.717064 1 1 1 0 0
22 100 0 28.5971 11.7819 6000 0.01978234 0.01978234 0 0.2 0.9934438 0.9934438 -1.204093 -1.204109 0 1 1 0 0
23 100 0 29.71243 11.15332 6000 0 0 0 0.2 0.9934092 0.9934092 -1.098769 -1.098734 0 1 1 0 0
24 100 0 30.81426 11.01831 6000 0.01978234 0 0 0.2 0.9933741 0.9933741 -0.9960578 -0.9960601 1 1 1 0 0
25 100 0 31.90123 10.86975 6000 0 0 0 0.2 0.9933389 0.9933389 -0.8780704 -0.8780698 0 1 1 0 0
26 100 0 32.97307 10.71838 6000 0 0 0 0.2 0.9933038 0.9933038 -0.7488728 -0.7488728 0 1 1 0 0
27 100 0 34.03217 10.59101 6000 0 0 0 0.2 0.9932681 0.9932681 -0.6332483 -0.6332483 0 1 1 0 0
28 100 0 35.08627 10.541 6000 0 0 0 0.2 0.9932308 0.9932308 -0.5712484 -0.5712484 0 1 1 0 0
29 100 0 36.13307 10.46795 6000 0 0 0 0.2 0.9931921 0.9931921 -0.5345765 -0.5345765 0 1 1 0 0
30 100 0 37.16953 10.36461 6000 0 0 0 0.2 0.9931529 0.9931529 -0.5026761 -0.5026773 0 1 1 0 0
31 100 0 38.19523 10.25703 6000 0 0 0 0.2 0.9931133 0.9931133 -0.472684 -0.472684 0 1 1 0 0
32 100 0 39.21015 10.14915 6000 0 0.01978234 0 0.2 0.9930734 0.9930734 -0.4436501 -0.4436501 -1 1 1 0 0
33 100 0 40.21428 10.04135 6000 0 0.01978234 0 0.2 0.9930332 0.9930332 -0.4150701 -0.4150698 -1 1 1 0 0
34 100 0 41.20762 9.933395 6000 0 0 0 0.2 0.9929928 0.9929928 -0.3864711 -0.3864711 0 1 1 0 0
35 100 0 42.19009 9.824715 6000 0 0 0 0.2 0.9929523 0.9929523 -0.3574139 -0.3574139 0 1 1 0 0
36 100 0 43.16159 9.714966 6000 0 0 0 0.2 0.9929116 0.9929116 -0.327405 -0.3274064 0 1 1 0 0
37 100 0 44.12189 9.603004 6000 0 0 0 0.2 0.9928709 0.9928709 -0.2957554 -0.2957554 0 1 1 0 0
38 100 0 45.07056 9.486694 6000 0 0.01978234 0 0.2 0.9928302 0.9928302 -0.2613932 -0.2613913 -1 1 1 0 0
39 100 0 46.00672 9.361572 6000 0 0 0 0.2 0.9927898 0.9927898 -0.2224784 -0.2224786 0 1 1 0 0
40 100 0 46.92852 9.218025 6000 0 0.01978234 0 0.2 0.9927499 0.9927499 -0.1756696 -0.1756707 -1 1 1 0 0
41 100 0 47.83241 9.038849 6000 0 0 0 0.2 0.9927111 0.9927111 -0.1156313 -0.115633 0 1 1 0 0
42 100 0 48.71724 8.848343 6000 0 0 0 0.2 0.9926735 0.9926735 -0.04529219 -0.04529311 0 1 1 0 0
43 100 0 49.60509 8.878555 6000 0.01978234 0 0 0.2 0.9926338 0.9926338 -0.005380271 -0.005380481 1 1 1 0 0
44 100 0 50.50267 8.975792 6000 0 0 0 0.2 0.9925912 0.9925912 0.0007652211 0.0007648817 0 1 1 0 0
45 14.28572 -12.5 51.0337 5.310249 6000 0.01978234 0.04423466 0 0.2 0.9923681 0.9923688 -0.01139953 0.01641082 -1 1 1 0 0
46 14.28572 -12.5 51.48595 4.522514 6000 0.464781 0.3620769 0 0.2 0.9920142 0.9920219 -0.04818784 0.0446725 1 1 1 0 0
47 14.28572 -12.5 52.13013 6.441765 6000 0.4256662 0.1887116 0 0.2 0.9916095 0.9916238 -0.06756137 0.0590405 1 1 1 0 0
